business_id,user_id,text,date,sentiment
BxFWkJsm5A0lz7C_BFDm4Q,J1ZrnrXdQCK2WO5MRop-6A,for some reason i didnt get your private message please resend cb thank you,2021-08-29,Positive
qmaI4o8RQC1SF9VsxY4VFw,ts3jAhol5v3RaG8DZDDLFg,fun concept loved all the fry and sauce staff wa very friendly and helpful,2021-08-29,Positive
75QEzGOeH7T0WmVBtmZNuQ,s4aoNqJ7IPzMQ4DuwU1yHw,especially love the roast beef and roasted pork hoagy top notch,2021-08-29,Positive
ezB8e2rijjViprrcTdIiQQ,z_iUc2IHWiRJ4YIDoFD5aA,best cuban food in tampa thats it,2021-08-29,Positive
_aKr7POnacW_VizRKBpCiA,U9y9hAAc69B2giZtCqonhg,excellent been going for year there usually a line it worth the wait,2021-08-29,Positive
kBCB53psaoKcHwv4kNByOg,-Y0ylyp4zW-raOPuHf6tfQ,great meal highly recommend,2021-08-29,Positive
GXFMD0Z4jEVZBCsbPf4CTQ,h5jgwrpCvPQf1qpsfZShSw,awesome place to eat with family,2021-08-29,Positive
LM54ufrINJWoTN5imV8Etw,VTGbjmArpObM-bMSEefcUw,best roast pork in the city cheese steak are great too,2021-08-28,Positive
tMsQnjwF4T8_a_JbfbaCFw,gY06dOZuWmO4Xs7T0pL-dA,i had the best rib ever will not hesitate to go back,2021-08-28,Positive
c4T4fWfNdnlyOgBN0a5JFA,4wpRFhopIPhsfArSdC6Jrw,pretty good clean good service,2021-08-28,Positive
k8hFz4Gty5dHlDV4Wt8FqA,zM-XmP6kFWuWKP_wBrxMQA,fun long long wait great food,2021-08-28,Positive
VaO-VW3e1kARkU9bP1E7Fw,HLB0ik8oVA_pY4GIZIqtWg,a new orleans institution,2021-08-28,Positive
LM54ufrINJWoTN5imV8Etw,L_TM6DJHQONy-7gw4thXRw,best sandwich in philly,2021-08-28,Positive
m87qQsq2SMJruE9tVQTIrA,z7v3qIyZg_waYF0oR2HxWg,great coffeetea and very nice staff,2021-08-28,Positive
_ab50qdWOk0DdB6XOrBitw,wGP3hpvixaRjiQDmXtwH6A,it great nice people and great food,2021-08-28,Positive
ySIkWUgh8ZZSfZUL4RGi1Q,cxNzRMjtLC8GoEeyl5il7A,best donut ever,2021-08-27,Positive
8HP8_kW6xroh5jCkh4uigA,L-iIEvlqFaxr_eqhr88GoA,super good quality ingredient definitely going back,2021-08-27,Positive
LmKpHMXSsm36viJOGVodFw,-mc4Slo2xoy46_5U96_3bQ,awesome place with plant and flower everywhere highly recommend,2021-08-27,Positive
JofztY500JID_vLJxtyVBw,6sq7R4kRixhGEvjA8cyisA,lamb biriyani wa amazing we ordered a tray for a dinner party and it wa a hit,2021-08-27,Positive
9wu8pszrPPUjruNvgQtIEg,2_z9eyuTs_aoT1pUOK8tlA,solid every time,2021-08-26,Positive
gpSv4OvISIeyBAqcNN5bqw,3EiiKA-TmvNOW1nmBG-vKQ,great pizza awesome salad,2021-08-26,Positive
9f5GXEeTvBWnrZ-AHEjgJQ,otx3uMR_AP6qkxebgrd3_A,amazing crab leg and shrimp service wa good live good service,2021-08-26,Positive
c_4c5rJECZSfNgFj7frwHQ,qPw76gLAGkqMD7VNed8tcQ,got a voucher on southwest because my connecting flight is hour late ill take it,2021-08-26,Negative
tMsQnjwF4T8_a_JbfbaCFw,UnBWKfwtX-SLjY-7Z7wtVQ,so good clean delicious,2021-08-25,Positive
04l8PYcuYQeEkEhJCbhtOA,dk2npg3Im4MqoyKT_jEsDQ,the best,2021-08-25,Positive
7Vy1FHvdD22nzEB6zfaUFQ,4o6rX79G2kecRqhUdJ08OQ,very good lemon french toast breakfast please keep this on the menu,2021-08-25,Positive
6ewV-e7-39oqYUq3yZuIyw,lRhXuhUc9zuvK2K2OGLYyQ,get the jerk shrimp taco,2021-08-25,Negative
gsy3nze2K5cSH9H6rOkTgQ,4jQnDxVxLAqY9MFAXUpAKg,so yummy,2021-08-25,Positive
gGmqCZtOAUUqWLUJiL-Ydg,Uo__El9Hr6CgF2p2flxacQ,nice place we enjoyed dining there,2021-08-25,Positive
FaY_9x8ZtsuHe5wS2iJM1Q,nOyGgJPL-YhNsWvpPWOayw,based off of year of going here and everythings solid,2021-08-24,Positive
GXFMD0Z4jEVZBCsbPf4CTQ,5hZBzO-RWKWUmHbpXVR3uA,legendary do take it easy or regret your decision the whole next day,2021-08-24,Positive
oBNrLz4EDhiscSlbOl8uAw,WR7UckxesxsNGHu7hj-zxA,great everything here,2021-08-23,Positive
8pqdJjefYq-a9IBSJJmKwA,U-ryoOTvN9EAi9p3jVXnow,amazing cocktail and classic british restaurant,2021-08-23,Positive
AFYI0sfZ6WdVELjjEYOIpw,lnohBN_e2qklLESYih9Mvw,busch garden ha officially announced the opening date of iron gwazi a march,2021-08-23,Positive
Zx7n8mdt8OzLRXVzolXNhQ,HQfOirkd0trUmiJ9jWMr3g,delish waited over an hour on sunday but well worth it everything wa fantastic,2021-08-23,Positive
1PGF-zUnu2uxHqRWo06k7Q,Wa9V3y2rIhdOeqhSNkvCTw,amazingly delicious i cant wait to go back,2021-08-23,Positive
Lx9r_hXHRU9Cg5zwkOBxmA,V2W03Bgf8YOBM-p41Yu4lg,the food is pretty good great price,2021-08-23,Positive
jbJTF1zVmZsk4hea8hoeVA,Yw19zpTJe_fBw0JToaTQ7Q,great food with a farm to table philosophy great industrial vibe on the interior,2021-08-22,Positive
1B6S6XDoX1fWnQI0_K1b1Q,x2lHPyE1mG025mGRybl88Q,amazing love their food beautiful place great live music wonderful drink definitely my favorite restaurant,2021-08-22,Positive
8HP8_kW6xroh5jCkh4uigA,OPI84F9NkQs3uNG5q3UCEQ,best place ever,2021-08-22,Positive
J0joPXxmN-_9Lzafspqdbw,IvnV7sDrY2GW1P0N8pvrzg,the food tasted like casino food and service is terrible very terrible,2021-08-22,Negative
CgiwCrXs3Ggu9eKFPIgjtA,ykDIwKx5cYMnDTBJ0yHFQQ,great atmosphere and food but our waiter scott wa even greater would recommend,2021-08-22,Positive
5DDPX5QQS43uACR1MiCVPA,BFBvTPTcVx-OlOOqOOxBoA,awesome place i went day in a row the band on thursday wa incredible,2021-08-22,Positive
atZ_olNKXOG4rEr6mccN8g,qT5Xufn2Jhgwn8sny65Yng,amazing doughnut look no further everything ive had here ha been amazing,2021-08-22,Positive
ramBBnf8_ZAZ16aUnSUMJg,Fg897H8Xtbyo1pXmjirD6A,tom dim sum make the best sesame chicken ive ever had,2021-08-22,Positive
gpSv4OvISIeyBAqcNN5bqw,HHdzQr-mH99aSMzcs1oSgw,the food is always great love the mac and cheese so much,2021-08-21,Positive
ez3QHFQDCbdhzBtU58dbKg,HtjZS1mZJ3aziTZD4rdmZA,phenomenal service and food,2021-08-21,Positive
bbL7sLg9gR3_08LZOriyTA,tuNj2l1kcjqwxEwI9P1kJA,the best huevos rancheros in the area also wonderful service by really nice staff,2021-08-20,Positive
qFVYd-IZ0dXIuMB4CeeGeg,-l20hGW9zXo82XKxZCG-tw,great food very reasonable price,2021-08-20,Positive
Bg7D8LrsW9XbYlEhT9yekw,NLXJc6L_RR2P2l9LqbilEw,great,2021-08-20,Positive
6ajnOk0GcY9xbb5Ocaw8Gw,RlhRj59gChHcfqVNVr0iYA,always excellent must get the budino every time service wa great a always,2021-08-19,Positive
J0joPXxmN-_9Lzafspqdbw,W6VbdYlLnfuloO-tpeZ6Dw,great food clean environment great service,2021-08-19,Positive
j8JOZvfeHEfUWq3gEz6ABQ,u-WDy5Bx3cDo2u0zUzMmxg,nice atmosphere and music food is great service is,2021-08-19,Positive
jS3affmkXWrBnidXA-DIfQ,Q9AhLhW-6dZQXrSBEyDDLg,get a much food a you possibly can this place is dope,2021-08-18,Positive
_KlEMZvay1c9xYctKFtN-w,OLiBaOlJds9h4nO6Qw_IYw,it just good as pho,2021-08-18,Positive
NDzQFHW671hbB-aArOy12A,8nNeYJmOg3O-R1ZspQRMlA,yes,2021-08-18,Positive
Meww6RIE4cFL_kG0aRlbAA,f0PbFuh30tnPOMn5GXhjFg,great place excellent good,2021-08-18,Positive
gpSv4OvISIeyBAqcNN5bqw,KVj5V272bNJnlYnZSAr1Wg,great atmosphere amazing food nice staff fun place to go in ofallon,2021-08-18,Positive
1Mc_Reqnxhs0eHQFAhXVUQ,lMY8NBPyzlPbbu-KBYfD9A,know before you go,2021-08-18,Positive
sTPueJEwcRDj7ZJmG7okYA,UypDYNUmK7TO1KIAvn94tA,cool place,2021-08-17,Positive
SJIQFKTW6uUsOo29w9IHxw,nmMwVjrjiUn9LLC108pSGg,total tourist trap the muffuletta is served on a hamburger bun not good food,2021-08-17,Negative
kjIyHGVbVpQYK_UzetPShg,3J1IfbsYGXfw05s_pX-MFQ,still cash only in no atm on site either,2021-08-17,Positive
jmG_QxXXfz2cnw9dQCXJLQ,13N6jW_XKDLqKqG00S5ksQ,had breakfast and coffee delicious blake wa awesome highly recommend,2021-08-17,Positive
OkyiiyLbPCM0HVGp3jps2Q,_fNL8qrJKYU1SS0Kj8h6Ew,solid food ordered delivery traveled well would recommend the fajitas,2021-08-17,Positive
vXhrovlPWEnPKCbZMcsZDA,6aU9YBgfi1JANeSUV_TQaQ,my favorite bakery,2021-08-17,Positive
oBNrLz4EDhiscSlbOl8uAw,FuuzUjXgln5ELt5on_umaA,always delicious and fun brunch,2021-08-16,Positive
4szMVHmGXodrVGw4Zhev9g,unOdJ54UYQVG2b1B6NhrZw,love,2021-08-16,Positive
X6GzniQjbm3YFWWwzDrBkg,ipt7-IVGKhnhnsWyniAOQw,soooo good,2021-08-16,Positive
Yc3v9xTc47wJ6OxZASr4Og,FNgvmup3b7ar7Ute4Hspgg,delicious the best thing wa the meatball,2021-08-16,Positive
xsbAV-wtWiZTSRxJd3vsDw,SvkW2ouHsYGYWJ6dmNkjOQ,my favorite place,2021-08-16,Positive
1cncsHKApeW1ubd5d9HoJw,gWZETLPu_ihAtLOYtrm0mw,this business is currently closed due to the pandemic,2021-08-15,Positive
0dEM3wWneIKVGMMN3VbxeA,DDR2_WP1N7bR98qWsJm61A,delicious fresh and affordable definitely the place to buy donut,2021-08-15,Positive
jbJTF1zVmZsk4hea8hoeVA,JEy4BzET3_6PfUpH0A4WgQ,great food and drink,2021-08-15,Positive
aTHqsBXlXNeyGbEbSTTGFQ,tbCzJWDUOzyUEOqMw0UjHw,food wa tasty i ordered a lunch special which arrived quickly,2021-08-14,Positive
mcr1lAEdvGLMJhuPwI3I2A,DDtxB4GqxxRK-x7DNgt80A,like the menu and comfort food,2021-08-14,Positive
tdF2pzXYwZw5uvhITLpQXQ,AOJDUjaOJtfcMZ9I1Qi6Jw,this place is literally the best food ive had,2021-08-14,Positive
VaO-VW3e1kARkU9bP1E7Fw,06Q9sIe3kvxn-Aqe5bDwRg,it wa okay crab finger were not that big it definitely an appetizer,2021-08-14,Positive
Xm3fazqrD-Fi4tVPlc4i6Q,oiRNG98Q7pFdujdCID5MDw,love them,2021-08-14,Positive
9Kc8kccL0kkAyReycrr4EA,UQeKw9X5Cz32foWXGrY36w,very authentic food delicious,2021-08-13,Positive
LmKpHMXSsm36viJOGVodFw,JzupCYb6JmSOY1uau40ZXw,always awesome,2021-08-13,Positive
YPHDzg1h-PkaxfoppT-iJg,0mQkBNLaNUjs0F67bahRnA,nice clean and cool,2021-08-13,Positive
K-GDGw99i_mM-lcyMYon1g,lM2Kx7n238AMvPDQqFGIfg,excellent always the best,2021-08-12,Positive
R9CkIswjh9tRaI-oChUBGA,4RCDA3nvT0ZgOC7Do5OpPw,so many flavor in just one bowl i love the choice and healthy option here,2021-08-12,Positive
FaY_9x8ZtsuHe5wS2iJM1Q,48EC-YU6t3B6lipEn2ZotQ,they smack,2021-08-11,Positive
oBNrLz4EDhiscSlbOl8uAw,TcTw4gkVwL0YGMS0j3TZWA,great food outstanding service fried green tomato a,2021-08-11,Positive
HLYdtUB81Pig_uP9LRuq_Q,Jd9MxAiL4HqLks4vF9v-0w,perfection affordable and just delicious,2021-08-10,Positive
ALK-7tTvDKAzxAtIiNyh2A,--Rm-VyYWgHA7ZpljAMlvg,fyi theyre closed on monday and tuesday please update your yelp hour,2021-08-10,Positive
wazRghDjVEiSzTt9WXCPOA,0gPyejo_Xat4ufq2RynEZQ,yum,2021-08-10,Positive
FYw5uf26ry8-MuPKD10z0Q,UrQw8IyTOAAlokN-SMK3_Q,their tropical unsweetened iced tea is their standard,2021-08-10,Positive
FYw5uf26ry8-MuPKD10z0Q,lQ-4EHGHXoPyFK_yYiQNPg,delicious and just overall a great place,2021-08-10,Positive
4YoVUmkpUBNtdYa804Wzvg,vrDlCtWRk7VP2b1kBNdaTg,awesome service and drink host wa very accommodating,2021-08-10,Positive
EnZGNF1dcJDtvTfmGi7eRw,wCc1Bz_F33048-xdqGSwsA,always have what i need,2021-08-08,Positive
SJIQFKTW6uUsOo29w9IHxw,Jhu81Kwz754y-cdOVtuRZw,food is amazing service need more work but u wont be disappointed eating here,2021-08-08,Positive
jmG_QxXXfz2cnw9dQCXJLQ,t1cOERWXrMKQ5Z-XQF1IYg,great sandwich baked good and coffee what more can you ask for,2021-08-08,Positive
BbnL_wJLB-EHvFx0dXuAjg,_qkfB4LNizZy6t-boCqgWQ,good food portion and friendly staff that hole i the wall feel of awesomeness,2021-08-08,Positive
J0joPXxmN-_9Lzafspqdbw,fNi11m7VbdoGcpGh06iNIQ,first time trying this place nice healthy portion and friendly staff,2021-08-08,Positive
JWqbjm0wtbbciu_Gb6Eqyw,a843Fn5RZb6H5hg07h9XrQ,great food great service and great time,2021-08-07,Positive
6mrC_xP_Hb9TMaQLHsKW1w,HE0XJIN0_1tGKyQNxyDBVQ,clean fast and fresh,2021-08-07,Positive
UnQriKTiNsYnyPE3Rt8lTQ,Oa3Gg1--dJA3mXbnKDznjg,great quality food service and atmosphere i will keep coming back definitely,2021-08-07,Positive
gGmqCZtOAUUqWLUJiL-Ydg,zaSN2FVePb4BJ-f03hKvEg,i had the breakfast bowl and i loved it those potato,2021-08-07,Positive
sAZw9iW3owpiUxhKeuGt5A,fhhFZNxh_QOs2vdtqnZXIA,food is great delivery hot and ready to eat thank you,2021-08-07,Positive
CgiwCrXs3Ggu9eKFPIgjtA,NrvqZusBiMNioI2e2Vd3FA,omg fantastic food and atmosphere we will be back i need another tshirt,2021-08-07,Positive
XWqyoKSVyg4H8zqA8kmRBg,GYk3ziRWef4OuZyFfSFa0Q,lot of variety,2021-08-07,Positive
atZ_olNKXOG4rEr6mccN8g,U6erRGJ6uRXltgljrdG6WA,i just travel philly to eat here simple like that,2021-08-06,Positive
L5LLN0RafiV1Z9cddzvuCw,QVGCYuY9lCTNLLriirkRJQ,great food,2021-08-06,Positive
wazRghDjVEiSzTt9WXCPOA,UkCc0TaAhTWCr3Qdf086AQ,great food the chicken could be seasoned more the green wa amazing,2021-08-05,Positive
TcNZXteosegb1RO4O5hREw,uF8rFbfLg-Tz6Khe7c3Bcg,i got half oyster and half shrimp poboy and it wa good,2021-08-05,Positive
_1wGbJlj9gRIcbGikrhUmA,eJe4HNH53fawIltjphcpbQ,it wa okay the bathroom is nasty,2021-08-05,Negative
vP6BGF8IqbXlLQiDP5n6dA,yiIoU5Scb17iRGHq4E18Vg,love this place,2021-08-04,Positive
jEAqMCGw3ocephZJFsl-qw,wai_VUDhrIFM0pHzZkcGIg,very good burger just a little pricey super friendly service,2021-08-04,Positive
iMqoAux5nfccxIZMHj3dIw,ptsfKw_RONgzg9YomWEcZA,food wa tasty enough portion were relatively small,2021-08-03,Positive
oBNrLz4EDhiscSlbOl8uAw,66K1Wj9PmxgUPzVfMWiolQ,food is so good we went back twice,2021-08-03,Positive
x3jikfTwa_5dZK4M9eFY-w,fAJ4v8WKt7DYkC2dskayvQ,nice military discount,2021-08-03,Positive
KGi0xWoGhWQXKZwUcoG6Mg,ZxkcpBqEEb78dqEqwzK6qA,love this place pizza is delicious and fresh,2021-08-03,Positive
EQ-TZ2eeD_E0BHuvoaeG5Q,ONqwfaBqt6ta9VtBwN14JQ,great coffee and food,2021-08-03,Positive
2Yrf_aECZVHgTBVyw1r2kA,lysjsaBWaa0mwMElCV5lqQ,incredible thai foodlove it,2021-08-02,Positive
GBTPC53ZrG1ZBY3DT8Mbcw,6njJLPxLHdPdJHnBCH1iMQ,meh,2021-08-02,Positive
JQz0_R70G3bjQ5dRqrhxKQ,bpSvp6LiGjoZmD2W8bvOWg,go just go you will not be disappointed,2021-08-02,Positive
BxFWkJsm5A0lz7C_BFDm4Q,6RgZkRimG--Mx5B-DbzX7A,so good,2021-08-02,Positive
6uDjRpAfvKIEWuI1auLpkg,wkmBiaHCxAMvqttVrTshCQ,love it wing pizza sandwich and burger all great,2021-08-01,Positive
8ASzjS3ITg5bQSyObsCx5w,7AP2_y6pxc-36YFekt4sRQ,poor servicevery poor food i wont eat here again,2021-08-01,Negative
_aKr7POnacW_VizRKBpCiA,Srq1DBQf5ogTojxSM79nSQ,the best sub in st louis,2021-08-01,Positive
JofztY500JID_vLJxtyVBw,X3sqZ6viub7_vpkWyOcRiw,always great food,2021-07-31,Positive
NXhblEG-3OTbOwBbyevIGw,UrQw8IyTOAAlokN-SMK3_Q,parting gift healthy treat,2021-07-31,Positive
NXhblEG-3OTbOwBbyevIGw,ybXM5w7CCFNS_fSvC72Zuw,tasty in ketchup bottle,2021-07-31,Positive
ZpXZgnBrNodHH8pKpOK_Kg,sBn5m-GManXNZjsiM7lHnA,ask for a side of their blackened butter it add even more flavor to your prime rib or steak,2021-07-31,Positive
oJXKb2Y80tiRi16jYNmpIg,fryCYKeGqAlCf04boUx4Vg,always delicious i love their drink and their sandwich it a quick easy meal,2021-07-31,Positive
k-tHn9uxgWdq1ROHqwc-lw,9a3BJNk_dx3GSCNZ0ZClbw,good cheaper side seafood it wasnt my favorite but wasnt bad service wa great,2021-07-31,Positive
TcNZXteosegb1RO4O5hREw,pcFmc6QM3aneW3xPtqZ6nw,fresh shrimp poboys,2021-07-31,Positive
X8hwEPRoRcLjbKVlVt1b1g,ugHMxstW98BT22WycuGv-g,not much new to see,2021-07-31,Positive
Lx9r_hXHRU9Cg5zwkOBxmA,TM1LvHnbLQTp7yaAkUiDyg,my goto favorite place great food price and service recommend chicken soup,2021-07-30,Positive
cQIh4YJlVtZI9TLF5_smOg,4-xIpY_VBeTMHoH8PJTvgw,great waiter good food worth it,2021-07-30,Positive
tc6jKQiRjFO2M7BylwHVrg,pnrdj6qLHTXAejuRYiYxJA,really cute place and i like the location food wa good too,2021-07-29,Positive
gpSv4OvISIeyBAqcNN5bqw,Vag7Hmfi0SkeFCJ6bbWLhQ,great pizza great service and really customer oriented,2021-07-29,Positive
vVfy055EfLMdd0yJYHxiMQ,JBWygnyTfTtqbQrf5Cc1Jw,i tried the small harvest pot so cute and so good,2021-07-29,Positive
eDqPBPit4nCy_qLEE6AA9A,YoIFnfSPPrZcKjOcAbuflg,fire just go,2021-07-29,Negative
9wu8pszrPPUjruNvgQtIEg,csMEkCbShPvLHWN0J4u9ew,fantastic place to eat,2021-07-29,Positive
C6KP0hSutumHzLDCFyjvJQ,z1At6q7efPHRyayCs5nvOA,one of my favorite place great fresh food wonderful staff,2021-07-29,Positive
L_40Zr5KSwPyv98kfMmDoA,yU0hYWmMEls5HUGOVcfK2A,very good customer service and i always enjoy the food i receive,2021-07-29,Positive
q9lrGqhePkegQsgwGjpX-g,V3M99AUpRDZCz0PKunStiQ,this place is great,2021-07-28,Positive
01Vuw9VgqJVIwThiGg3sRA,JmPvBe7xcrGR4u-ARadNzA,just the best,2021-07-28,Positive
L5LLN0RafiV1Z9cddzvuCw,R37TCpG1QqAQN_S-1La0Jw,good food good atmosphere good pricing,2021-07-28,Positive
UboXRwy2UBVH91pAwHiK_w,3_o_RS9rUA0UaIN4LCxhaw,food and service wa really good flavor not bad either,2021-07-27,Positive
q_PFmdGcKx2H7z2ze8H26w,V5ilQ4C49w-aHB98KCV84Q,great add miss fear great food great customer service out of would recommend,2021-07-27,Positive
9f5GXEeTvBWnrZ-AHEjgJQ,qeutw7j2cUd1dR7yrE7SjQ,jamie p gave u such excellent service very friendly know her menu,2021-07-27,Positive
7Iv-6B0EH-yVo5o_VnykWw,O5PS6j9Rm9P0Zy3IBZhgNA,unreal experience there is just so much to see take in and process,2021-07-26,Positive
CgiwCrXs3Ggu9eKFPIgjtA,zspNURHrJRU-Ugm9g1CXNA,never heard back from anyone even after i emailed them,2021-07-26,Positive
cQIh4YJlVtZI9TLF5_smOg,VoY3c8nTiztBcepb6KOSVw,really good,2021-07-25,Positive
CgiwCrXs3Ggu9eKFPIgjtA,zspNURHrJRU-Ugm9g1CXNA,emailed back and no response,2021-07-25,Positive
L5LLN0RafiV1Z9cddzvuCw,UQzKeDrT6Ud2T07hT_IYlw,great food atmosphere and drink,2021-07-25,Positive
VaO-VW3e1kARkU9bP1E7Fw,K5rMl8PH8LrdWjtI80CXQg,oyster were killer,2021-07-25,Negative
HlmHhuZeIkBMbrz4-bvZHA,fofr6G3DRbyFD6PcN9QDOA,just good food at a reasonable price,2021-07-25,Positive
zCELc_Vqc0EbnTwbkpUIEA,vPi95Bb5-YsqwSstSslsHA,amazing chinese food,2021-07-24,Positive
QaOTMn7BVBx3xXrjRlVnCw,b3y4ULT8bLbFhG-6vP4XTg,good stadium,2021-07-24,Positive
ghsaIqQ1xY3cWtWWJ4QW5w,2xKd9aSEg8JHlkZFs3rjBg,unfortunately we know about staffing but the detail with service is awful,2021-07-24,Negative
2kfa2IBX3oy2zQX4PAkEpg,pqah1dOp2lFskVXinwXjgg,wife got very sick eating the vegan burrito be careful,2021-07-23,Negative
gGmqCZtOAUUqWLUJiL-Ydg,ynJP_ofD_nIJks0XhN1YxA,please order the tomato soup i choose tupelo honey a my last meal to die for,2021-07-23,Negative
roy566JpT8RPwKQDQYt-LQ,UYIJvg8jQRf7Znw_tvqAzw,over priced sandwich not worth the money imo,2021-07-22,Positive
4szMVHmGXodrVGw4Zhev9g,6jjHo9Lilv3kTy87pm2ycw,july this is a cashless restaurant,2021-07-21,Positive
zcPCPkaTp46iJxwMv0LjVw,Y168y3YkSgY_ptXwp0E2Eg,the burger here are next level,2021-07-21,Positive
gpSv4OvISIeyBAqcNN5bqw,Ma2AInHLAj1xjaV8aePt-w,really good pizza nice atmosphere and nice employee,2021-07-21,Positive
Xm3fazqrD-Fi4tVPlc4i6Q,Esy0-6E13CccQmjnxJVRnw,fresh fish owner are very accommodating if there is a problem best in town,2021-07-21,Positive
bjA-MBtEdiOtiBntcRw45A,t0XXXSy44rfOO3jp9unO4g,cool place with lot on draft to choose from,2021-07-21,Positive
KkdLjGfVsfGESNkE0ktURg,haDT6YaeM1THZwI6r5ud6w,absolutely fantastic cheesesteaks,2021-07-20,Positive
0o8k654DD4h8ywBOXP1GRA,idcQyd4A9UpZ1jEl5D9XJA,the best mexican food in the city always delicious keep up the great work,2021-07-20,Positive
Zx7n8mdt8OzLRXVzolXNhQ,r9mNE9XYE46iu8o6BKxe8A,staff wa friendly and the food ono,2021-07-20,Positive
Zx7n8mdt8OzLRXVzolXNhQ,NC-mNpCzvvTR59M3UXQuYg,the ricotta and honey wa to die for so yummy and the staff wa all so friendly,2021-07-20,Positive
qma1sGQv7ArUtzuUTQElRg,6nc5xcLarMhzN9SOIya3Bg,pizza and salad are excellent,2021-07-19,Positive
Ov-_vDIKlnBnMWAPDc1RFA,LCDrujbDI45gxLnnS9iXwA,everybody love charlie brown best pancake you can ever eat,2021-07-19,Positive
k-tHn9uxgWdq1ROHqwc-lw,8G7GmveBKeYHiBHX2JuvaA,food is always great staff always friendly never had a bad experience here,2021-07-19,Positive
qma1sGQv7ArUtzuUTQElRg,RYp1CWrA9NIgUxxz-4v5kA,great food happy hour special too,2021-07-19,Positive
Lmstm1D0Ch8QP1b2TB-tVw,fIkh3n-ceAZU9bgqMRoIWw,high end bakery enjoyed the coffee and variety of pastry,2021-07-19,Positive
nk96iwJV1_p2HECYQW1ysA,HakMALxKfVs0X9oGyPKw8Q,mary j is the best five star all the way,2021-07-18,Positive
7Vy1FHvdD22nzEB6zfaUFQ,ZAMSeokJjsCNc5HrEzQcIA,the hey lucy omelette is the best in the city,2021-07-18,Positive
i_FWONQD1ZBqrNE2b-M5Ug,ZYWlHxEOGu9wImFvbmEz6w,overall very good dinner i am still thinking about these biscuit,2021-07-18,Positive
xwjUyOwIQuFNaBCxhedwLA,sCMoMzlOS5q0dfXJVCY2sQ,get the banana pudding youre welcome,2021-07-18,Positive
Zx7n8mdt8OzLRXVzolXNhQ,VI64AcZLX4rCb0WSPHEGig,best brunch spot in the gulch,2021-07-18,Positive
LmKpHMXSsm36viJOGVodFw,Glq_5Fn45I4HkNqRhfuDkw,new visitor center is the main entrance during construction,2021-07-18,Positive
vP6BGF8IqbXlLQiDP5n6dA,sqQThQxBIKhpHEwK7xSLtw,good sushi nice ambiance for this area would come back here,2021-07-18,Positive
6KoyHbN2qSUsioqrjXLeEg,3XFcV6ZlATDcmLhb5GQLPw,literally the best food ive had in a long time,2021-07-18,Positive
SJIQFKTW6uUsOo29w9IHxw,_M_LWexu7hsnq3yMxqn8EA,the food wa good the drink were great,2021-07-18,Positive
tELoGj2QJYYFQ1jo_XXbpA,wFyCxTEuE8qETf-cHb3niQ,amazing,2021-07-18,Positive
6q_i-nV0R4r7bqjIHSKjFw,qVufWFH7S-3nLsLXetzVXA,just rude,2021-07-17,Negative
PYZJFov6aGScr55PnmDVFw,xlFb2v3HAwQiLgiOXBIShA,best african food around,2021-07-17,Positive
Ov-_vDIKlnBnMWAPDc1RFA,LCDrujbDI45gxLnnS9iXwA,everybody love charlie brown,2021-07-17,Positive
GBTPC53ZrG1ZBY3DT8Mbcw,pMrHJg6huZX5EmuWXNq_bg,best burger in town we also love their oyster,2021-07-17,Positive
Mwc3n5Psw9wRaQ22vZWDYQ,UJXmMjzIy7uU9n4VSByaUQ,great service and fun atmosphere highly recommend the pistachio and beet salad,2021-07-17,Positive
J0joPXxmN-_9Lzafspqdbw,-9yXLWqtDOeH9hXy-PynVA,best breakfast in reno,2021-07-17,Positive
6ujYoGpCBh8A-PJyzZvzNg,lpn5xBJBpu1RTOjaBGx2LA,very good food limited parking at seating,2021-07-16,Positive
VAeEXLbEcI9Emt9KGYq9aA,a533cUS5YB8MnrOGhE029g,best burger in nashville in my opinion cant recommend this place enough,2021-07-16,Positive
56M2bwaaSzcmzr2dyEfYQw,XsKO-wy2ENW9TqyRNXzfMg,love this place sandwich salad and cooky are a whole new level,2021-07-16,Positive
VAeEXLbEcI9Emt9KGYq9aA,4FNfD-6n9d9nW_PrZ2itgA,delicious,2021-07-16,Positive
NB5XTBuLVCn7c9Lu5SUqKg,6jjHo9Lilv3kTy87pm2ycw,july there one spice level mild if you want more heat youll need to request a side of hot pepper,2021-07-16,Positive
VaO-VW3e1kARkU9bP1E7Fw,ROPMAp72dsvzowaU5EAL-w,food wa good but not worth the hour wait,2021-07-16,Positive
L5LLN0RafiV1Z9cddzvuCw,PR6E30hiYhtORvG8SXVRkA,simply fantastic never disappoints,2021-07-15,Positive
kRvZUnDK3Rn7a7WvGUZ6QQ,FnU9qdL8FwTahQvb4ePw6g,the best ever,2021-07-15,Positive
59Cb2J0X0euW8p3ax_rM9Q,xiVVBgYJhBRvvBxGC2_vYQ,good food free margarita and super reasonable price,2021-07-14,Positive
SJIQFKTW6uUsOo29w9IHxw,WL9pjOeMB1AZSXaxgnuXvg,great food server ashley w wa so friendly and helpful,2021-07-14,Positive
08zAKV1Sp-TIC_YVwBcBNw,oGNrSOtsTVcKgz5waVz2og,the food wa fresh like always the staff wa great great service,2021-07-14,Positive
