words,tf,business_id
place,263.0,h4RaM9E8C0d20Uw-nLR5aw
childrens,266.0,h4RaM9E8C0d20Uw-nLR5aw
time,291.0,h4RaM9E8C0d20Uw-nLR5aw
kid,532.0,h4RaM9E8C0d20Uw-nLR5aw
exhibit,539.0,h4RaM9E8C0d20Uw-nLR5aw
museum,708.0,h4RaM9E8C0d20Uw-nLR5aw
one,69.0,h2nBTqJVHAyltyeq7sZZ-w
back,69.0,h2nBTqJVHAyltyeq7sZZ-w
menu,78.0,h2nBTqJVHAyltyeq7sZZ-w
time,97.0,h2nBTqJVHAyltyeq7sZZ-w
service,100.0,h2nBTqJVHAyltyeq7sZZ-w
great,101.0,h2nBTqJVHAyltyeq7sZZ-w
place,126.0,h2nBTqJVHAyltyeq7sZZ-w
good,139.0,h2nBTqJVHAyltyeq7sZZ-w
breakfast,141.0,h2nBTqJVHAyltyeq7sZZ-w
food,195.0,h2nBTqJVHAyltyeq7sZZ-w
time,16.0,h-thKwn0ESVas2Wau86sBg
would,19.0,h-thKwn0ESVas2Wau86sBg
parkside,23.0,h-thKwn0ESVas2Wau86sBg
cleaning,24.0,h-thKwn0ESVas2Wau86sBg
shirt,26.0,h-thKwn0ESVas2Wau86sBg
place,26.0,h-thKwn0ESVas2Wau86sBg
service,32.0,h-thKwn0ESVas2Wau86sBg
dry,36.0,h-thKwn0ESVas2Wau86sBg
dress,46.0,h-thKwn0ESVas2Wau86sBg
cleaner,52.0,h-thKwn0ESVas2Wau86sBg
bakery,192.0,gsy3nze2K5cSH9H6rOkTgQ
place,198.0,gsy3nze2K5cSH9H6rOkTgQ
get,212.0,gsy3nze2K5cSH9H6rOkTgQ
cake,213.0,gsy3nze2K5cSH9H6rOkTgQ
yeast,250.0,gsy3nze2K5cSH9H6rOkTgQ
cash,251.0,gsy3nze2K5cSH9H6rOkTgQ
best,261.0,gsy3nze2K5cSH9H6rOkTgQ
line,329.0,gsy3nze2K5cSH9H6rOkTgQ
longs,423.0,gsy3nze2K5cSH9H6rOkTgQ
donut,1059.0,gsy3nze2K5cSH9H6rOkTgQ
bartender,69.0,grjFEAN9gXOKQFEta4yBJg
like,73.0,grjFEAN9gXOKQFEta4yBJg
good,80.0,grjFEAN9gXOKQFEta4yBJg
place,97.0,grjFEAN9gXOKQFEta4yBJg
bourbon,99.0,grjFEAN9gXOKQFEta4yBJg
one,109.0,grjFEAN9gXOKQFEta4yBJg
get,119.0,grjFEAN9gXOKQFEta4yBJg
hand,244.0,grjFEAN9gXOKQFEta4yBJg
drink,288.0,grjFEAN9gXOKQFEta4yBJg
grenade,294.0,grjFEAN9gXOKQFEta4yBJg
peel,129.0,gpSv4OvISIeyBAqcNN5bqw
salad,136.0,gpSv4OvISIeyBAqcNN5bqw
service,140.0,gpSv4OvISIeyBAqcNN5bqw
time,143.0,gpSv4OvISIeyBAqcNN5bqw
place,154.0,gpSv4OvISIeyBAqcNN5bqw
food,213.0,gpSv4OvISIeyBAqcNN5bqw
beer,215.0,gpSv4OvISIeyBAqcNN5bqw
good,234.0,gpSv4OvISIeyBAqcNN5bqw
great,242.0,gpSv4OvISIeyBAqcNN5bqw
pizza,574.0,gpSv4OvISIeyBAqcNN5bqw
really,275.0,ghsaIqQ1xY3cWtWWJ4QW5w
menu,289.0,ghsaIqQ1xY3cWtWWJ4QW5w
like,308.0,ghsaIqQ1xY3cWtWWJ4QW5w
time,309.0,ghsaIqQ1xY3cWtWWJ4QW5w
service,347.0,ghsaIqQ1xY3cWtWWJ4QW5w
burger,432.0,ghsaIqQ1xY3cWtWWJ4QW5w
great,460.0,ghsaIqQ1xY3cWtWWJ4QW5w
place,473.0,ghsaIqQ1xY3cWtWWJ4QW5w
good,582.0,ghsaIqQ1xY3cWtWWJ4QW5w
food,639.0,ghsaIqQ1xY3cWtWWJ4QW5w
room,20.0,gcmz6lFtHefLBTbXrTiGOA
fitness,20.0,gcmz6lFtHefLBTbXrTiGOA
one,21.0,gcmz6lFtHefLBTbXrTiGOA
get,24.0,gcmz6lFtHefLBTbXrTiGOA
time,25.0,gcmz6lFtHefLBTbXrTiGOA
class,25.0,gcmz6lFtHefLBTbXrTiGOA
club,26.0,gcmz6lFtHefLBTbXrTiGOA
machine,26.0,gcmz6lFtHefLBTbXrTiGOA
location,38.0,gcmz6lFtHefLBTbXrTiGOA
gym,45.0,gcmz6lFtHefLBTbXrTiGOA
meat,1409.0,gTC8IQ_i8zXytWSly3Ttvg
butcher,1482.0,gTC8IQ_i8zXytWSly3Ttvg
cheese,1591.0,gTC8IQ_i8zXytWSly3Ttvg
mac,1741.0,gTC8IQ_i8zXytWSly3Ttvg
pork,1783.0,gTC8IQ_i8zXytWSly3Ttvg
great,1813.0,gTC8IQ_i8zXytWSly3Ttvg
food,1843.0,gTC8IQ_i8zXytWSly3Ttvg
good,2291.0,gTC8IQ_i8zXytWSly3Ttvg
place,2368.0,gTC8IQ_i8zXytWSly3Ttvg
sandwich,4032.0,gTC8IQ_i8zXytWSly3Ttvg
st,305.0,gQYUyfiX0q0uTnueAyeqLA
louis,315.0,gQYUyfiX0q0uTnueAyeqLA
see,328.0,gQYUyfiX0q0uTnueAyeqLA
view,331.0,gQYUyfiX0q0uTnueAyeqLA
ride,343.0,gQYUyfiX0q0uTnueAyeqLA
get,409.0,gQYUyfiX0q0uTnueAyeqLA
go,418.0,gQYUyfiX0q0uTnueAyeqLA
time,425.0,gQYUyfiX0q0uTnueAyeqLA
top,716.0,gQYUyfiX0q0uTnueAyeqLA
arch,1040.0,gQYUyfiX0q0uTnueAyeqLA
candymaker,124.0,gOtY7zJ1rIu6UIHXEvh5sA
one,131.0,gOtY7zJ1rIu6UIHXEvh5sA
place,133.0,gOtY7zJ1rIu6UIHXEvh5sA
good,144.0,gOtY7zJ1rIu6UIHXEvh5sA
southern,145.0,gOtY7zJ1rIu6UIHXEvh5sA
best,147.0,gOtY7zJ1rIu6UIHXEvh5sA
sweet,177.0,gOtY7zJ1rIu6UIHXEvh5sA
chocolate,224.0,gOtY7zJ1rIu6UIHXEvh5sA
candy,251.0,gOtY7zJ1rIu6UIHXEvh5sA
praline,673.0,gOtY7zJ1rIu6UIHXEvh5sA
u,40.0,gO4FCprQ8tdwIGOh2yDQPA
history,40.0,gO4FCprQ8tdwIGOh2yDQPA
downtown,45.0,gO4FCprQ8tdwIGOh2yDQPA
chris,46.0,gO4FCprQ8tdwIGOh2yDQPA
restaurant,48.0,gO4FCprQ8tdwIGOh2yDQPA
guide,49.0,gO4FCprQ8tdwIGOh2yDQPA
great,76.0,gO4FCprQ8tdwIGOh2yDQPA
tucson,107.0,gO4FCprQ8tdwIGOh2yDQPA
food,120.0,gO4FCprQ8tdwIGOh2yDQPA
tour,204.0,gO4FCprQ8tdwIGOh2yDQPA
one,85.0,gNZC4qA7eMLQpUMeCYPAoA
kid,94.0,gNZC4qA7eMLQpUMeCYPAoA
nashville,104.0,gNZC4qA7eMLQpUMeCYPAoA
building,105.0,gNZC4qA7eMLQpUMeCYPAoA
great,111.0,gNZC4qA7eMLQpUMeCYPAoA
time,122.0,gNZC4qA7eMLQpUMeCYPAoA
frist,223.0,gNZC4qA7eMLQpUMeCYPAoA
museum,274.0,gNZC4qA7eMLQpUMeCYPAoA
art,315.0,gNZC4qA7eMLQpUMeCYPAoA
exhibit,356.0,gNZC4qA7eMLQpUMeCYPAoA
get,319.0,gGyqnAlpFrka_qzpO7j4lQ
good,324.0,gGyqnAlpFrka_qzpO7j4lQ
seat,367.0,gGyqnAlpFrka_qzpO7j4lQ
phillies,372.0,gGyqnAlpFrka_qzpO7j4lQ
fan,409.0,gGyqnAlpFrka_qzpO7j4lQ
food,431.0,gGyqnAlpFrka_qzpO7j4lQ
great,444.0,gGyqnAlpFrka_qzpO7j4lQ
stadium,608.0,gGyqnAlpFrka_qzpO7j4lQ
park,624.0,gGyqnAlpFrka_qzpO7j4lQ
game,639.0,gGyqnAlpFrka_qzpO7j4lQ
back,300.0,gGmqCZtOAUUqWLUJiL-Ydg
honey,327.0,gGmqCZtOAUUqWLUJiL-Ydg
time,336.0,gGmqCZtOAUUqWLUJiL-Ydg
place,375.0,gGmqCZtOAUUqWLUJiL-Ydg
fried,387.0,gGmqCZtOAUUqWLUJiL-Ydg
chicken,412.0,gGmqCZtOAUUqWLUJiL-Ydg
service,464.0,gGmqCZtOAUUqWLUJiL-Ydg
good,545.0,gGmqCZtOAUUqWLUJiL-Ydg
great,636.0,gGmqCZtOAUUqWLUJiL-Ydg
food,800.0,gGmqCZtOAUUqWLUJiL-Ydg
salad,49.0,gFZCKS41Tb9pXxsmfVDj1Q
shack,50.0,gFZCKS41Tb9pXxsmfVDj1Q
aloha,51.0,gFZCKS41Tb9pXxsmfVDj1Q
place,54.0,gFZCKS41Tb9pXxsmfVDj1Q
hawaiian,55.0,gFZCKS41Tb9pXxsmfVDj1Q
great,65.0,gFZCKS41Tb9pXxsmfVDj1Q
chicken,68.0,gFZCKS41Tb9pXxsmfVDj1Q
pork,68.0,gFZCKS41Tb9pXxsmfVDj1Q
good,70.0,gFZCKS41Tb9pXxsmfVDj1Q
food,175.0,gFZCKS41Tb9pXxsmfVDj1Q
twisted,185.0,gBGD0dNvfLlQOAaZzCU1NQ
time,186.0,gBGD0dNvfLlQOAaZzCU1NQ
lobster,186.0,gBGD0dNvfLlQOAaZzCU1NQ
place,206.0,gBGD0dNvfLlQOAaZzCU1NQ
service,261.0,gBGD0dNvfLlQOAaZzCU1NQ
good,294.0,gBGD0dNvfLlQOAaZzCU1NQ
food,304.0,gBGD0dNvfLlQOAaZzCU1NQ
great,324.0,gBGD0dNvfLlQOAaZzCU1NQ
steak,397.0,gBGD0dNvfLlQOAaZzCU1NQ
salad,433.0,gBGD0dNvfLlQOAaZzCU1NQ
gel,8.0,g9L879iOFJJG-832He8vVQ
manicure,9.0,g9L879iOFJJG-832He8vVQ
get,10.0,g9L879iOFJJG-832He8vVQ
color,10.0,g9L879iOFJJG-832He8vVQ
ive,10.0,g9L879iOFJJG-832He8vVQ
salon,10.0,g9L879iOFJJG-832He8vVQ
dip,11.0,g9L879iOFJJG-832He8vVQ
place,14.0,g9L879iOFJJG-832He8vVQ
time,20.0,g9L879iOFJJG-832He8vVQ
nail,35.0,g9L879iOFJJG-832He8vVQ
toffee,122.0,g1y0pKT3L80JNjvobavoeg
time,124.0,g1y0pKT3L80JNjvobavoeg
service,141.0,g1y0pKT3L80JNjvobavoeg
place,143.0,g1y0pKT3L80JNjvobavoeg
restaurant,143.0,g1y0pKT3L80JNjvobavoeg
pork,152.0,g1y0pKT3L80JNjvobavoeg
menu,175.0,g1y0pKT3L80JNjvobavoeg
great,182.0,g1y0pKT3L80JNjvobavoeg
food,195.0,g1y0pKT3L80JNjvobavoeg
good,206.0,g1y0pKT3L80JNjvobavoeg
great,288.0,fuiVa2_MABIQS7pINKcoLw
time,291.0,fuiVa2_MABIQS7pINKcoLw
restaurant,307.0,fuiVa2_MABIQS7pINKcoLw
pad,337.0,fuiVa2_MABIQS7pINKcoLw
siam,351.0,fuiVa2_MABIQS7pINKcoLw
square,369.0,fuiVa2_MABIQS7pINKcoLw
good,401.0,fuiVa2_MABIQS7pINKcoLw
place,421.0,fuiVa2_MABIQS7pINKcoLw
food,714.0,fuiVa2_MABIQS7pINKcoLw
thai,980.0,fuiVa2_MABIQS7pINKcoLw
dish,143.0,foFpx3znhLJvnplex8aqww
best,145.0,foFpx3znhLJvnplex8aqww
great,170.0,foFpx3znhLJvnplex8aqww
restaurant,200.0,foFpx3znhLJvnplex8aqww
place,200.0,foFpx3znhLJvnplex8aqww
chicken,224.0,foFpx3znhLJvnplex8aqww
good,229.0,foFpx3znhLJvnplex8aqww
buffet,241.0,foFpx3znhLJvnplex8aqww
indian,397.0,foFpx3znhLJvnplex8aqww
food,406.0,foFpx3znhLJvnplex8aqww
time,15.0,fff0PQbJetV2-3YIzb3n4w
oil,16.0,fff0PQbJetV2-3YIzb3n4w
get,21.0,fff0PQbJetV2-3YIzb3n4w
tire,21.0,fff0PQbJetV2-3YIzb3n4w
station,23.0,fff0PQbJetV2-3YIzb3n4w
brake,24.0,fff0PQbJetV2-3YIzb3n4w
car,26.0,fff0PQbJetV2-3YIzb3n4w
service,28.0,fff0PQbJetV2-3YIzb3n4w
tag,31.0,fff0PQbJetV2-3YIzb3n4w
gas,32.0,fff0PQbJetV2-3YIzb3n4w
great,31.0,fOfP8ILlwlhLknPS59K04A
cheesesteak,33.0,fOfP8ILlwlhLknPS59K04A
go,33.0,fOfP8ILlwlhLknPS59K04A
time,35.0,fOfP8ILlwlhLknPS59K04A
dairy,40.0,fOfP8ILlwlhLknPS59K04A
cheese,41.0,fOfP8ILlwlhLknPS59K04A
cottage,43.0,fOfP8ILlwlhLknPS59K04A
food,49.0,fOfP8ILlwlhLknPS59K04A
place,66.0,fOfP8ILlwlhLknPS59K04A
good,69.0,fOfP8ILlwlhLknPS59K04A
like,89.0,fKXU_HMU09PJfTHjtInN0Q
one,90.0,fKXU_HMU09PJfTHjtInN0Q
place,94.0,fKXU_HMU09PJfTHjtInN0Q
beer,112.0,fKXU_HMU09PJfTHjtInN0Q
bjs,114.0,fKXU_HMU09PJfTHjtInN0Q
time,117.0,fKXU_HMU09PJfTHjtInN0Q
great,119.0,fKXU_HMU09PJfTHjtInN0Q
service,147.0,fKXU_HMU09PJfTHjtInN0Q
good,210.0,fKXU_HMU09PJfTHjtInN0Q
food,230.0,fKXU_HMU09PJfTHjtInN0Q
time,456.0,fCDMLD21ypv1XZ_EyafCkQ
delicious,480.0,fCDMLD21ypv1XZ_EyafCkQ
bodega,493.0,fCDMLD21ypv1XZ_EyafCkQ
best,539.0,fCDMLD21ypv1XZ_EyafCkQ
good,717.0,fCDMLD21ypv1XZ_EyafCkQ
great,747.0,fCDMLD21ypv1XZ_EyafCkQ
place,927.0,fCDMLD21ypv1XZ_EyafCkQ
food,1240.0,fCDMLD21ypv1XZ_EyafCkQ
sandwich,1424.0,fCDMLD21ypv1XZ_EyafCkQ
cuban,1586.0,fCDMLD21ypv1XZ_EyafCkQ
experience,254.0,f-xTgL53Bd_zPsDTn1_37g
get,255.0,f-xTgL53Bd_zPsDTn1_37g
drink,256.0,f-xTgL53Bd_zPsDTn1_37g
time,263.0,f-xTgL53Bd_zPsDTn1_37g
great,266.0,f-xTgL53Bd_zPsDTn1_37g
good,270.0,f-xTgL53Bd_zPsDTn1_37g
seat,386.0,f-xTgL53Bd_zPsDTn1_37g
theater,408.0,f-xTgL53Bd_zPsDTn1_37g
food,547.0,f-xTgL53Bd_zPsDTn1_37g
movie,830.0,f-xTgL53Bd_zPsDTn1_37g
time,362.0,ezB8e2rijjViprrcTdIiQQ
tampa,393.0,ezB8e2rijjViprrcTdIiQQ
service,410.0,ezB8e2rijjViprrcTdIiQQ
rice,436.0,ezB8e2rijjViprrcTdIiQQ
great,452.0,ezB8e2rijjViprrcTdIiQQ
restaurant,479.0,ezB8e2rijjViprrcTdIiQQ
good,693.0,ezB8e2rijjViprrcTdIiQQ
place,718.0,ezB8e2rijjViprrcTdIiQQ
cuban,1037.0,ezB8e2rijjViprrcTdIiQQ
food,1243.0,ezB8e2rijjViprrcTdIiQQ
turkish,67.0,ez3QHFQDCbdhzBtU58dbKg
kabob,67.0,ez3QHFQDCbdhzBtU58dbKg
good,73.0,ez3QHFQDCbdhzBtU58dbKg
place,73.0,ez3QHFQDCbdhzBtU58dbKg
back,76.0,ez3QHFQDCbdhzBtU58dbKg
restaurant,83.0,ez3QHFQDCbdhzBtU58dbKg
great,94.0,ez3QHFQDCbdhzBtU58dbKg
delicious,95.0,ez3QHFQDCbdhzBtU58dbKg
service,96.0,ez3QHFQDCbdhzBtU58dbKg
food,203.0,ez3QHFQDCbdhzBtU58dbKg
one,153.0,eyQL0pS7agcZtdKYQ-tJGw
get,155.0,eyQL0pS7agcZtdKYQ-tJGw
love,162.0,eyQL0pS7agcZtdKYQ-tJGw
place,188.0,eyQL0pS7agcZtdKYQ-tJGw
growler,212.0,eyQL0pS7agcZtdKYQ-tJGw
great,245.0,eyQL0pS7agcZtdKYQ-tJGw
brewery,277.0,eyQL0pS7agcZtdKYQ-tJGw
sun,380.0,eyQL0pS7agcZtdKYQ-tJGw
king,381.0,eyQL0pS7agcZtdKYQ-tJGw
beer,887.0,eyQL0pS7agcZtdKYQ-tJGw
pad,84.0,ew_Hhp12Silh3qjoPaW9IA
back,91.0,ew_Hhp12Silh3qjoPaW9IA
delicious,91.0,ew_Hhp12Silh3qjoPaW9IA
good,101.0,ew_Hhp12Silh3qjoPaW9IA
restaurant,116.0,ew_Hhp12Silh3qjoPaW9IA
menu,125.0,ew_Hhp12Silh3qjoPaW9IA
vegan,137.0,ew_Hhp12Silh3qjoPaW9IA
place,147.0,ew_Hhp12Silh3qjoPaW9IA
food,234.0,ew_Hhp12Silh3qjoPaW9IA
thai,336.0,ew_Hhp12Silh3qjoPaW9IA
place,15.0,ev6JuQDogT1790pTdjz_RQ
visit,15.0,ev6JuQDogT1790pTdjz_RQ
staff,15.0,ev6JuQDogT1790pTdjz_RQ
would,17.0,ev6JuQDogT1790pTdjz_RQ
spring,18.0,ev6JuQDogT1790pTdjz_RQ
time,19.0,ev6JuQDogT1790pTdjz_RQ
great,19.0,ev6JuQDogT1790pTdjz_RQ
care,21.0,ev6JuQDogT1790pTdjz_RQ
glass,27.0,ev6JuQDogT1790pTdjz_RQ
eye,40.0,ev6JuQDogT1790pTdjz_RQ
work,19.0,ep1aKx3CB0GImQMJjR9Ikw
time,21.0,ep1aKx3CB0GImQMJjR9Ikw
guy,21.0,ep1aKx3CB0GImQMJjR9Ikw
would,22.0,ep1aKx3CB0GImQMJjR9Ikw
get,22.0,ep1aKx3CB0GImQMJjR9Ikw
back,22.0,ep1aKx3CB0GImQMJjR9Ikw
big,22.0,ep1aKx3CB0GImQMJjR9Ikw
car,35.0,ep1aKx3CB0GImQMJjR9Ikw
said,38.0,ep1aKx3CB0GImQMJjR9Ikw
tire,78.0,ep1aKx3CB0GImQMJjR9Ikw
time,47.0,efGqAYPCCxPvHPX3dCM8bQ
performance,47.0,efGqAYPCCxPvHPX3dCM8bQ
parking,50.0,efGqAYPCCxPvHPX3dCM8bQ
great,50.0,efGqAYPCCxPvHPX3dCM8bQ
venue,53.0,efGqAYPCCxPvHPX3dCM8bQ
see,61.0,efGqAYPCCxPvHPX3dCM8bQ
seat,72.0,efGqAYPCCxPvHPX3dCM8bQ
theater,79.0,efGqAYPCCxPvHPX3dCM8bQ
tpac,105.0,efGqAYPCCxPvHPX3dCM8bQ
show,148.0,efGqAYPCCxPvHPX3dCM8bQ
breakfast,85.0,eZBrTND1Da2V0sIg0NpYcA
clean,85.0,eZBrTND1Da2V0sIg0NpYcA
bourbon,89.0,eZBrTND1Da2V0sIg0NpYcA
nice,90.0,eZBrTND1Da2V0sIg0NpYcA
street,91.0,eZBrTND1Da2V0sIg0NpYcA
staff,105.0,eZBrTND1Da2V0sIg0NpYcA
stay,115.0,eZBrTND1Da2V0sIg0NpYcA
great,116.0,eZBrTND1Da2V0sIg0NpYcA
room,258.0,eZBrTND1Da2V0sIg0NpYcA
hotel,305.0,eZBrTND1Da2V0sIg0NpYcA
time,46.0,eVI64EQymywsvMLmDLX04w
u,47.0,eVI64EQymywsvMLmDLX04w
delicious,51.0,eVI64EQymywsvMLmDLX04w
restaurant,54.0,eVI64EQymywsvMLmDLX04w
italian,56.0,eVI64EQymywsvMLmDLX04w
pasta,64.0,eVI64EQymywsvMLmDLX04w
great,65.0,eVI64EQymywsvMLmDLX04w
good,68.0,eVI64EQymywsvMLmDLX04w
place,68.0,eVI64EQymywsvMLmDLX04w
food,98.0,eVI64EQymywsvMLmDLX04w
sweet,11.0,eRr8nxvJju8Q0ghh9C9L2g
go,11.0,eRr8nxvJju8Q0ghh9C9L2g
thai,11.0,eRr8nxvJju8Q0ghh9C9L2g
place,12.0,eRr8nxvJju8Q0ghh9C9L2g
good,13.0,eRr8nxvJju8Q0ghh9C9L2g
drink,18.0,eRr8nxvJju8Q0ghh9C9L2g
sugar,19.0,eRr8nxvJju8Q0ghh9C9L2g
boba,26.0,eRr8nxvJju8Q0ghh9C9L2g
milk,27.0,eRr8nxvJju8Q0ghh9C9L2g
tea,56.0,eRr8nxvJju8Q0ghh9C9L2g
pork,14.0,eR5dxMBiFXqQbv8Kego3FA
taco,14.0,eR5dxMBiFXqQbv8Kego3FA
kanak,14.0,eR5dxMBiFXqQbv8Kego3FA
chicken,15.0,eR5dxMBiFXqQbv8Kego3FA
great,16.0,eR5dxMBiFXqQbv8Kego3FA
good,17.0,eR5dxMBiFXqQbv8Kego3FA
hawaiian,18.0,eR5dxMBiFXqQbv8Kego3FA
place,18.0,eR5dxMBiFXqQbv8Kego3FA
rice,19.0,eR5dxMBiFXqQbv8Kego3FA
food,53.0,eR5dxMBiFXqQbv8Kego3FA
one,172.0,eDqPBPit4nCy_qLEE6AA9A
order,178.0,eDqPBPit4nCy_qLEE6AA9A
time,183.0,eDqPBPit4nCy_qLEE6AA9A
truck,228.0,eDqPBPit4nCy_qLEE6AA9A
place,232.0,eDqPBPit4nCy_qLEE6AA9A
cheese,235.0,eDqPBPit4nCy_qLEE6AA9A
good,244.0,eDqPBPit4nCy_qLEE6AA9A
fry,339.0,eDqPBPit4nCy_qLEE6AA9A
food,401.0,eDqPBPit4nCy_qLEE6AA9A
burger,1322.0,eDqPBPit4nCy_qLEE6AA9A
u,81.0,eAzeb04i354i6VZFI4bJRQ
back,82.0,eAzeb04i354i6VZFI4bJRQ
distillery,88.0,eAzeb04i354i6VZFI4bJRQ
time,95.0,eAzeb04i354i6VZFI4bJRQ
place,103.0,eAzeb04i354i6VZFI4bJRQ
great,135.0,eAzeb04i354i6VZFI4bJRQ
gin,159.0,eAzeb04i354i6VZFI4bJRQ
cocktail,169.0,eAzeb04i354i6VZFI4bJRQ
drink,187.0,eAzeb04i354i6VZFI4bJRQ
tour,208.0,eAzeb04i354i6VZFI4bJRQ
cheese,41.0,e64AwwaK8zwczBLgHYZU0Q
like,45.0,e64AwwaK8zwczBLgHYZU0Q
time,50.0,e64AwwaK8zwczBLgHYZU0Q
back,51.0,e64AwwaK8zwczBLgHYZU0Q
place,66.0,e64AwwaK8zwczBLgHYZU0Q
great,67.0,e64AwwaK8zwczBLgHYZU0Q
good,97.0,e64AwwaK8zwczBLgHYZU0Q
food,98.0,e64AwwaK8zwczBLgHYZU0Q
fry,127.0,e64AwwaK8zwczBLgHYZU0Q
burger,198.0,e64AwwaK8zwczBLgHYZU0Q
great,234.0,e3Y3hDpwHc9RmQlJtIgHuw
experience,239.0,e3Y3hDpwHc9RmQlJtIgHuw
menu,239.0,e3Y3hDpwHc9RmQlJtIgHuw
one,244.0,e3Y3hDpwHc9RmQlJtIgHuw
good,247.0,e3Y3hDpwHc9RmQlJtIgHuw
restaurant,322.0,e3Y3hDpwHc9RmQlJtIgHuw
service,333.0,e3Y3hDpwHc9RmQlJtIgHuw
lacroix,333.0,e3Y3hDpwHc9RmQlJtIgHuw
brunch,338.0,e3Y3hDpwHc9RmQlJtIgHuw
food,498.0,e3Y3hDpwHc9RmQlJtIgHuw
get,105.0,e1S4RgmEpIJ2iONMV4oxeQ
back,109.0,e1S4RgmEpIJ2iONMV4oxeQ
u,110.0,e1S4RgmEpIJ2iONMV4oxeQ
order,113.0,e1S4RgmEpIJ2iONMV4oxeQ
outback,127.0,e1S4RgmEpIJ2iONMV4oxeQ
time,134.0,e1S4RgmEpIJ2iONMV4oxeQ
service,135.0,e1S4RgmEpIJ2iONMV4oxeQ
good,140.0,e1S4RgmEpIJ2iONMV4oxeQ
steak,186.0,e1S4RgmEpIJ2iONMV4oxeQ
food,196.0,e1S4RgmEpIJ2iONMV4oxeQ
time,29.0,djUp3Pn-L8sErrflNUPyjA
like,29.0,djUp3Pn-L8sErrflNUPyjA
also,30.0,djUp3Pn-L8sErrflNUPyjA
bmfi,31.0,djUp3Pn-L8sErrflNUPyjA
see,35.0,djUp3Pn-L8sErrflNUPyjA
great,38.0,djUp3Pn-L8sErrflNUPyjA
place,39.0,djUp3Pn-L8sErrflNUPyjA
movie,87.0,djUp3Pn-L8sErrflNUPyjA
theater,101.0,djUp3Pn-L8sErrflNUPyjA
film,119.0,djUp3Pn-L8sErrflNUPyjA
stuffed,27.0,diCPMIyO9I5aln6oKggw2w
one,28.0,diCPMIyO9I5aln6oKggw2w
like,29.0,diCPMIyO9I5aln6oKggw2w
good,37.0,diCPMIyO9I5aln6oKggw2w
cheese,45.0,diCPMIyO9I5aln6oKggw2w
ho,62.0,diCPMIyO9I5aln6oKggw2w
food,63.0,diCPMIyO9I5aln6oKggw2w
truck,67.0,diCPMIyO9I5aln6oKggw2w
fry,86.0,diCPMIyO9I5aln6oKggw2w
burger,235.0,diCPMIyO9I5aln6oKggw2w
back,18.0,dhkqAEbFvOOtjfVovDPNHA
appointment,19.0,dhkqAEbFvOOtjfVovDPNHA
time,22.0,dhkqAEbFvOOtjfVovDPNHA
manicure,22.0,dhkqAEbFvOOtjfVovDPNHA
get,26.0,dhkqAEbFvOOtjfVovDPNHA
massage,28.0,dhkqAEbFvOOtjfVovDPNHA
place,29.0,dhkqAEbFvOOtjfVovDPNHA
salon,30.0,dhkqAEbFvOOtjfVovDPNHA
pedicure,46.0,dhkqAEbFvOOtjfVovDPNHA
nail,47.0,dhkqAEbFvOOtjfVovDPNHA
stick,47.0,dfKF-oAUf3yjnD0WBYDyZQ
like,49.0,dfKF-oAUf3yjnD0WBYDyZQ
good,54.0,dfKF-oAUf3yjnD0WBYDyZQ
order,58.0,dfKF-oAUf3yjnD0WBYDyZQ
food,61.0,dfKF-oAUf3yjnD0WBYDyZQ
sauce,71.0,dfKF-oAUf3yjnD0WBYDyZQ
fried,96.0,dfKF-oAUf3yjnD0WBYDyZQ
truck,101.0,dfKF-oAUf3yjnD0WBYDyZQ
cheese,199.0,dfKF-oAUf3yjnD0WBYDyZQ
curd,236.0,dfKF-oAUf3yjnD0WBYDyZQ
mission,125.0,dbn2SoD5uPG15Yd4UcmEzA
service,125.0,dbn2SoD5uPG15Yd4UcmEzA
rib,135.0,dbn2SoD5uPG15Yd4UcmEzA
brisket,173.0,dbn2SoD5uPG15Yd4UcmEzA
place,175.0,dbn2SoD5uPG15Yd4UcmEzA
great,200.0,dbn2SoD5uPG15Yd4UcmEzA
sauce,206.0,dbn2SoD5uPG15Yd4UcmEzA
food,235.0,dbn2SoD5uPG15Yd4UcmEzA
good,252.0,dbn2SoD5uPG15Yd4UcmEzA
bbq,358.0,dbn2SoD5uPG15Yd4UcmEzA
area,35.0,dV4DhSyZtxpmwyXMfJOCdA
new,36.0,dV4DhSyZtxpmwyXMfJOCdA
tour,36.0,dV4DhSyZtxpmwyXMfJOCdA
street,40.0,dV4DhSyZtxpmwyXMfJOCdA
beautiful,40.0,dV4DhSyZtxpmwyXMfJOCdA
neighborhood,46.0,dV4DhSyZtxpmwyXMfJOCdA
house,53.0,dV4DhSyZtxpmwyXMfJOCdA
district,67.0,dV4DhSyZtxpmwyXMfJOCdA
garden,69.0,dV4DhSyZtxpmwyXMfJOCdA
home,78.0,dV4DhSyZtxpmwyXMfJOCdA
great,25.0,dNhuI4zka3WDhbfksalj5w
bourbon,27.0,dNhuI4zka3WDhbfksalj5w
time,29.0,dNhuI4zka3WDhbfksalj5w
biscuit,32.0,dNhuI4zka3WDhbfksalj5w
place,34.0,dNhuI4zka3WDhbfksalj5w
willies,35.0,dNhuI4zka3WDhbfksalj5w
food,39.0,dNhuI4zka3WDhbfksalj5w
fried,41.0,dNhuI4zka3WDhbfksalj5w
good,65.0,dNhuI4zka3WDhbfksalj5w
